95,51,57,42,37,69,15,51,41,26,33,78,57,40,71,48,83,47,32,68,69,50,40,75,82,56,19,49,49,38,94,74,54,66,65,64,59,70,41,44,66,63,47,56,65,93,74,60,14,37,64,38,70,30,62,72,57,71,52,78,29,58,61,58,51,56,19,26,50,39,67,70,66,65,67,49,29,51,59,22,40,45,63,35,65,40,19,77,70,59,89,44,41,53,29,58,60,17,41,78,52,61,67,47,43,58,61,85,64,96,64,42,56,45,74,52,77,44,26,36,88,63,67,76,46,24,46,29,24,33,30,37,36,36,56,67,42,65,44,56,57,33,79,44,64,67,32,36,69,30
51,80,50,80,39,73,56,52,47,53,18,31,15,64,47,71,72,88,51,61,98,69,54,46,67,41,30,70,23,72,39,54,25,54,35,75,74,51,56,81,66,70,83,39,66,25,86,65,50,75,29,40,51,37,45,69,42,61,52,61,91,31,59,63,39,72,82,51,51,85,57,79,43,48,50,69,60,93,31,81,38,60,46,47,75,69,60,57,70,48,38,88,83,64,76,34,44,62,67,58,39,49,67,43,83,82,81,94,33,67,34,78,82,78,82,49,20,58,61,72,34,62,60,47,40,58,86,54,82,71,36,82,69,25,73,76,53,37,46,52,37,57,21,45,24,70,49,81,74,90
42,72,58,37,80,38,35,89,56,45,35,52,76,19,39,52,11,39,34,45,33,45,69,56,57,51,57,47,38,27,56,59,31,63,68,57,14,41,53,35,52,78,40,78,57,25,32,30,31,73,45,35,72,43,64,48,72,79,52,67,46,81,80,27,46,57,70,65,22,68,67,66,86,86,63,74,58,40,20,56,84,99,63,57,79,60,68,41,67,64,83,66,40,49,30,53,46,36,31,69,46,35,46,50,45,62,80,66,74,51,54,39,38,39,66,52,66,87,23,43,48,43,78,53,85,54,59,79,31,77,53,68,36,72,57,59,63,69,75,71,58,71,74,28,39,40,90,82,48,75
91,51,18,58,20,41,45,42,22,73,54,92,54,64,60,38,53,71,79,57,51,78,41,65,70,64,96,49,33,71,50,64,65,42,27,43,42,46,52,57,72,59,43,77,82,57,85,66,42,49,69,74,74,45,69,23,30,62,79,76,87,80,39,69,33,34,71,28,67,84,27,29,24,66,79,53,29,73,37,72,52,94,43,73,48,56,19,48,52,29,71,56,77,76,72,57,35,40,26,42,47,90,50,46,12,48,76,70,63,42,63,75,49,48,76,50,32,31,48,35,66,18,36,78,26,38,33,42,47,94,68,49,32,50,44,12,51,36,56,98,82,86,78,95,96,12,70,48,30,66
53,54,62,52,30,62,81,70,76,82,41,88,98,61,15,38,53,65,42,26,43,39,64,47,38,45,37,79,45,31,26,24,43,37,54,38,70,70,75,60,54,70,57,52,22,47,59,78,58,70,54,27,61,35,42,40,54,56,46,75,54,62,57,91,17,76,30,67,53,69,68,64,36,59,41,44,47,83,75,33,53,53,60,28,35,73,46,49,58,53,88,23,63,33,85,71,62,51,65,46,40,54,25,38,59,41,82,42,21,12,52,44,76,78,64,49,45,29,66,22,73,72,29,75,42,45,19,42,75,27,29,78,44,46,81,60,27,74,81,13,35,61,35,42,57,35,60,77,71,68
45,85,36,42,58,48,20,70,94,62,56,38,50,66,32,54,44,76,36,25,49,57,33,63,28,37,82,27,64,31,26,81,95,34,89,41,65,94,50,37,22,46,39,71,56,61,35,52,35,61,82,40,70,52,58,32,83,64,79,74,49,34,76,38,77,99,63,53,41,54,64,83,48,43,15,31,86,41,51,69,44,52,41,53,77,36,94,74,69,78,78,47,65,95,48,30,38,41,42,63,49,39,70,64,43,76,74,51,77,41,53,39,44,47,79,25,53,21,51,37,41,61,43,53,95,64,20,49,67,25,37,40,59,73,34,78,60,65,56,46,70,29,36,56,35,71,67,38,75,52
45,56,47,84,63,38,28,61,87,69,79,52,61,67,36,56,47,43,48,23,52,27,36,13,45,38,69,82,76,56,58,62,70,48,43,67,27,47,96,74,72,66,60,65,60,57,61,52,76,51,64,50,56,21,70,26,60,52,20,24,62,65,90,75,49,53,60,72,65,14,40,91,61,50,49,12,49,13,41,31,66,24,38,64,78,68,78,64,43,63,38,53,92,29,71,52,71,82,85,46,48,51,23,79,59,34,22,71,81,82,66,81,59,74,54,43,25,81,56,51,17,30,48,57,49,56,61,54,36,60,76,39,63,41,27,26,28,52,77,42,68,70,60,33,52,30,48,43,81,73
46,65,65,68,54,38,45,39,41,56,69,42,48,65,67,48,38,74,82,71,77,39,67,77,88,62,58,69,38,39,44,32,38,31,38,57,26,34,53,52,24,52,77,64,60,89,70,68,40,74,86,38,67,47,67,67,69,39,68,65,89,88,45,95,61,34,43,45,82,65,40,72,78,27,20,34,39,71,29,56,42,42,49,36,57,69,79,32,46,79,84,62,58,64,52,49,57,32,61,53,27,69,68,90,79,57,73,63,77,41,36,56,71,59,69,23,51,58,60,39,53,91,72,42,37,48,38,20,21,63,59,89,39,75,47,63,57,54,33,40,68,42,53,78,39,52,43,43,44,86
52,43,85,45,46,49,52,20,87,21,75,31,58,63,65,46,65,22,83,23,41,49,81,76,54,28,61,59,45,84,47,39,78,72,67,43,46,70,66,29,64,40,26,34,68,51,81,65,54,17,57,44,35,57,75,42,68,45,59,86,28,29,30,57,59,80,37,96,61,25,57,77,67,75,29,43,22,49,75,49,20,49,70,52,62,43,54,66,51,84,40,36,68,30,57,58,29,21,23,48,49,89,41,31,74,33,57,59,52,32,40,45,80,35,65,91,38,57,64,65,27,81,47,70,76,70,75,68,42,75,77,54,70,72,14,46,20,56,56,22,85,92,45,60,49,48,72,34,37,43
57,53,59,32,64,95,64,45,46,74,95,79,75,64,40,72,52,60,77,51,22,47,52,60,30,57,35,84,40,77,65,81,35,32,73,61,70,62,50,76,68,57,75,41,78,56,57,67,11,61,23,47,28,36,27,60,44,48,73,47,62,71,11,25,53,56,41,56,62,68,80,51,71,51,17,72,29,73,39,52,64,66,80,80,79,46,73,43,26,65,54,32,67,37,48,53,67,53,65,59,43,70,15,83,96,56,98,40,36,25,83,49,12,65,33,58,57,29,61,60,64,69,33,54,51,22,15,73,44,68,32,64,61,61,41,60,51,38,78,66,89,53,54,54,21,99,61,62,65,47
61,20,69,39,23,65,46,60,46,68,61,78,34,49,71,31,69,48,42,50,17,80,50,23,77,90,59,82,94,53,64,65,64,61,30,37,62,67,76,43,23,43,43,34,22,61,92,99,65,61,52,48,62,46,69,59,78,49,51,44,76,69,60,67,61,47,59,34,41,77,40,58,82,80,43,47,69,64,81,59,46,49,60,33,32,47,92,94,57,95,85,37,51,74,57,58,54,83,39,56,53,77,51,85,66,46,73,75,45,68,29,84,70,66,94,61,35,44,65,69,39,63,43,35,57,56,39,65,31,84,57,63,84,85,25,36,66,69,78,51,48,63,22,75,66,20,75,54,32,47
88,46,45,80,58,61,39,35,82,84,62,46,48,59,47,37,39,85,41,65,43,98,66,64,88,70,50,35,75,47,76,91,39,39,63,50,79,89,24,66,76,61,35,87,34,57,65,49,39,18,36,38,29,47,39,73,67,60,73,94,19,25,83,53,78,50,61,72,59,69,87,36,46,60,34,65,50,31,61,73,64,91,77,98,66,48,22,51,60,15,66,56,66,49,58,33,46,44,46,43,65,50,71,40,49,62,51,51,44,68,48,50,44,59,48,37,73,99,42,32,42,37,44,75,54,79,70,63,51,67,65,72,26,81,73,62,90,65,37,34,63,54,57,54,50,68,36,40,71,79
46,20,45,95,35,36,61,30,70,77,19,28,79,43,76,63,72,48,39,80,62,64,94,56,46,24,43,57,35,65,38,41,43,74,65,83,68,65,82,45,84,20,75,35,80,57,63,50,62,47,68,17,53,94,26,61,18,67,33,73,80,43,51,29,61,84,39,64,75,92,62,65,51,60,51,94,59,75,32,62,52,47,62,71,37,61,69,65,27,46,35,42,46,58,23,71,41,62,43,86,48,21,46,98,67,74,50,43,48,48,56,39,50,37,46,35,39,62,67,42,87,37,74,11,18,45,86,78,47,53,17,71,23,30,53,57,70,19,68,50,73,50,44,63,48,52,61,58,58,90
70,46,52,44,76,59,61,82,67,50,83,47,87,19,81,80,88,72,44,71,33,75,37,63,64,60,30,26,49,28,67,41,54,63,76,31,18,30,53,46,28,30,66,83,61,36,53,57,42,53,54,36,51,37,52,60,38,89,34,92,28,82,17,51,28,66,50,43,54,62,47,96,52,16,31,43,76,62,60,34,62,50,42,82,19,27,63,37,82,39,40,59,19,96,44,79,68,39,56,52,80,40,26,51,38,78,62,70,34,63,33,57,65,42,13,46,60,57,79,86,63,57,44,27,41,74,49,66,46,58,63,46,78,53,54,84,67,65,13,74,58,39,25,41,54,60,63,92,28,21
64,36,67,36,72,33,29,97,60,87,42,39,68,43,65,69,37,63,29,75,74,42,68,64,59,63,40,39,77,45,52,39,57,72,54,88,51,41,54,78,64,44,81,83,27,89,23,72,41,60,56,57,49,48,43,59,28,41,50,69,41,33,43,61,48,54,53,80,71,90,80,52,38,79,65,59,82,81,28,34,80,40,61,89,61,73,59,38,29,79,61,73,51,84,47,60,83,51,71,50,74,62,62,54,72,52,28,57,60,37,87,44,38,41,58,43,58,16,51,47,95,77,63,80,40,60,39,47,49,64,71,44,29,62,52,41,54,51,64,68,62,44,56,46,53,77,48,67,29,31
46,16,71,62,94,37,61,45,81,78,57,79,37,40,27,53,56,95,45,54,27,60,42,89,61,87,81,50,32,87,60,72,98,39,62,69,71,59,42,42,48,30,41,35,95,71,86,31,32,42,67,16,58,69,49,62,39,37,77,45,59,52,63,56,51,69,98,50,99,60,56,50,37,88,94,59,64,52,58,57,23,71,60,41,45,69,35,37,76,28,30,54,51,63,49,76,54,52,77,47,65,22,81,31,34,51,49,36,48,64,64,69,75,49,47,37,46,82,36,73,77,14,40,36,46,41,69,59,71,54,52,70,56,38,64,33,75,53,61,67,33,57,53,43,57,30,85,65,64,51
70,21,85,25,41,31,40,70,37,44,30,56,52,64,30,49,62,17,34,40,39,12,25,42,45,35,58,78,21,82,23,64,65,57,52,54,52,53,63,88,58,67,32,37,56,31,73,31,54,67,36,25,29,48,50,86,49,24,76,71,62,65,39,56,51,30,62,71,62,62,40,87,82,44,75,80,38,33,41,80,75,63,41,64,51,62,78,52,25,60,36,50,49,51,52,47,40,60,62,52,30,60,75,59,54,85,71,62,78,63,67,57,52,44,32,57,49,72,59,79,63,77,31,94,34,47,47,69,32,51,13,27,44,63,28,15,54,43,53,35,52,57,46,64,39,47,60,53,60,66
52,51,69,78,43,38,63,85,88,48,27,61,38,48,68,26,79,74,72,63,43,71,94,54,83,46,45,11,62,39,34,31,61,58,54,62,75,54,70,48,19,53,66,51,73,73,69,74,32,98,47,65,22,54,44,60,45,95,40,67,30,52,63,95,72,69,83,75,61,41,66,25,36,27,82,14,33,24,63,46,70,25,57,69,33,56,80,22,39,42,38,64,44,21,52,64,47,28,41,28,69,69,79,62,36,71,43,59,81,40,41,52,70,42,31,44,15,63,45,52,75,56,58,78,77,75,39,75,45,78,18,36,68,23,20,17,74,62,43,82,78,22,37,45,42,51,91,49,49,43
42,24,42,74,74,93,45,67,70,92,56,65,87,67,42,32,37,69,42,22,64,35,37,47,71,34,58,45,43,73,34,44,22,31,47,94,89,40,52,51,86,58,43,54,71,87,53,67,52,75,61,60,36,68,76,63,31,59,78,32,53,29,60,79,84,54,59,42,53,47,57,76,38,49,65,46,59,76,52,67,76,61,53,93,47,93,92,58,65,81,68,37,34,74,21,43,96,67,40,65,87,78,51,64,81,52,37,76,50,54,19,58,34,53,36,46,34,52,77,50,59,54,76,43,31,46,70,21,18,39,66,24,67,14,84,64,53,57,62,69,27,81,56,40,58,77,17,30,54,88
44,61,45,40,87,64,38,41,32,67,41,18,75,23,39,40,74,45,68,50,46,52,52,21,89,78,30,42,81,95,31,42,79,66,71,70,49,39,65,47,50,44,54,80,16,74,48,95,75,85,54,42,82,24,58,60,54,49,70,60,37,49,39,48,47,71,67,41,72,64,45,58,59,46,60,70,66,28,39,23,45,48,30,32,89,52,18,65,35,86,84,64,62,54,18,48,50,59,30,53,66,65,39,34,59,87,72,62,69,69,86,44,45,87,63,31,63,48,62,61,70,58,44,65,63,47,74,64,40,25,21,56,29,59,41,70,71,79,65,58,53,54,28,59,65,73,45,88,76,88
85,25,90,52,50,42,72,31,63,80,53,71,63,44,54,20,47,70,86,45,80,51,44,45,73,40,32,79,82,19,68,64,56,35,41,60,67,41,52,82,96,14,87,59,48,60,41,60,62,52,83,32,54,48,41,33,29,69,32,93,87,31,54,35,52,69,47,56,74,69,87,56,59,43,46,57,77,45,26,43,45,90,64,89,36,47,30,35,37,44,62,50,52,26,62,48,40,61,57,57,87,66,66,76,79,79,66,41,98,80,70,47,57,39,16,95,93,53,57,63,44,13,83,64,73,52,12,29,45,34,71,40,64,53,68,31,46,84,88,58,87,48,30,60,32,52,71,60,68,38
47,29,76,48,85,53,44,25,33,40,73,61,43,65,34,73,65,51,63,53,79,83,42,20,99,47,19,64,72,63,27,65,34,64,52,45,24,40,35,80,47,56,71,36,53,51,65,62,53,64,61,68,28,69,67,71,49,44,45,77,42,42,60,75,63,42,41,60,82,84,51,70,45,51,48,56,19,35,21,50,40,47,57,42,42,87,33,63,80,81,14,50,98,51,80,85,50,57,34,72,42,47,71,73,71,63,44,81,67,62,46,25,45,36,63,74,58,65,30,32,45,78,44,43,48,22,32,69,58,46,32,71,73,56,52,41,62,44,57,71,15,50,36,57,29,13,42,56,56,48
32,54,36,89,85,78,98,61,85,82,28,51,52,43,88,39,27,49,84,20,71,48,93,57,77,18,44,43,64,58,56,39,64,59,80,59,27,86,45,56,63,63,54,47,44,36,73,36,45,59,88,62,28,65,51,27,44,34,28,47,47,58,58,20,84,51,57,23,50,68,23,72,70,17,77,56,15,47,50,67,49,66,75,73,76,40,65,70,39,17,68,59,34,60,48,46,45,21,13,46,94,57,66,40,52,43,67,41,16,39,42,53,31,50,63,53,47,41,82,47,48,70,79,67,53,70,85,75,35,66,72,64,43,65,45,51,44,36,27,60,62,56,75,58,81,69,54,40,82,72
72,72,52,54,79,48,47,37,74,44,68,42,46,73,65,28,45,68,48,57,63,59,41,59,58,68,58,40,49,84,63,59,39,24,40,32,38,47,52,65,38,58,58,86,43,67,59,25,63,33,66,31,45,74,72,59,56,46,21,28,42,54,64,74,70,52,68,63,50,81,50,29,33,66,66,25,50,44,78,46,58,87,52,70,72,59,74,75,43,42,92,89,42,66,71,37,25,59,46,37,75,41,50,36,57,73,71,56,81,43,69,52,70,54,16,65,87,49,45,47,70,71,49,46,39,47,92,65,54,68,29,64,15,64,46,40,57,38,78,69,42,89,83,54,47,53,81,81,41,68
59,51,33,38,77,32,70,94,41,70,60,60,78,48,49,59,22,35,72,42,21,57,61,21,75,33,83,64,69,30,42,59,30,87,54,23,49,33,66,56,61,42,85,64,58,62,44,75,40,93,52,82,41,35,65,80,77,50,39,63,73,85,60,38,33,68,65,62,41,57,59,66,79,93,54,51,43,64,73,63,47,31,63,27,89,37,54,18,63,79,50,52,49,36,43,23,53,42,86,69,57,81,41,71,40,44,74,78,66,42,42,66,70,77,61,41,42,49,44,92,29,79,68,49,43,79,37,47,24,60,29,48,20,47,42,50,42,70,58,40,54,78,72,76,39,89,67,81,28,28
38,71,66,48,15,60,92,76,57,61,57,52,34,73,48,65,23,54,56,79,22,65,51,42,79,34,29,64,42,50,80,74,82,69,58,59,45,65,13,60,53,49,70,68,53,72,36,20,57,95,54,65,76,96,32,53,68,60,49,67,79,30,67,47,53,45,53,56,34,62,89,45,41,31,88,60,70,43,49,43,60,26,86,25,49,75,70,41,51,64,39,68,54,89,70,42,73,70,44,51,45,27,65,36,47,27,47,47,36,41,41,56,79,81,22,32,46,63,39,60,44,46,82,47,67,27,30,26,53,78,66,72,61,67,41,32,47,38,70,81,45,78,21,57,49,25,77,59,46,85
38,18,37,25,76,28,56,78,42,60,79,21,52,51,87,38,63,46,57,62,54,82,62,97,19,28,60,67,84,56,92,69,45,20,83,65,33,31,56,73,68,67,46,57,69,35,42,96,35,56,44,79,72,90,40,68,65,47,77,67,72,77,81,61,31,35,28,68,52,66,84,48,49,59,54,14,67,89,57,45,58,52,33,60,37,69,49,40,35,81,23,16,59,46,33,83,74,62,50,62,77,52,27,30,58,28,64,57,27,47,57,59,42,35,72,52,59,57,43,50,70,47,54,48,32,52,65,76,59,59,30,36,87,81,51,48,70,33,82,82,27,76,76,66,78,58,62,44,56,68
58,31,30,63,89,45,47,80,75,58,35,61,83,58,46,25,53,50,64,42,38,20,46,50,48,63,47,94,23,58,40,37,63,87,83,82,50,66,48,47,58,98,56,28,26,11,32,39,62,62,35,49,39,67,89,54,58,32,75,65,70,60,68,71,71,90,38,17,41,73,71,87,65,67,51,56,26,78,62,43,43,48,44,80,41,31,27,74,91,33,32,68,64,37,62,42,64,48,11,62,58,49,43,49,54,61,64,65,81,30,66,36,54,59,52,37,30,47,75,65,96,42,84,58,81,27,64,62,82,77,54,51,78,72,72,14,39,35,56,47,77,75,74,54,33,78,81,41,14,44
