59,52,67,47,62,54,49,54,51,57,57,63,52,49,56,52,41,54,52,59,63,64,53,52,53,57,58,52,54,51,59,63,51,51,60,60,56,64,57,52,62,57,58,49,60,53,59,45,66,54,58,52,56,60,57,52,63,64,53,58,56,54,52,53,58,54,51,56,54,58,53,53,53,54,53,57,50,50,49,53,53,58,53,60,50,60,53,52,46,61,59,51,53,57,51,57,59,54,48,53,53,53,51,56,51,56,63,58,56,53,57,66,59,54,49,52,52,66,62,56,57,66,59,47,57,56,44,64,47,45,53,51,56,57,51,57,52,57,52,56,52,50,51,61,58,53,58,57,58,51
52,51,52,53,62,53,59,54,53,62,56,49,54,59,50,56,53,54,59,53,53,49,59,54,61,59,52,57,57,46,53,52,50,58,57,62,53,51,58,56,54,52,52,54,51,60,63,53,54,54,58,52,59,56,58,54,50,63,59,50,53,57,57,50,54,57,53,53,59,56,59,61,56,59,49,48,59,65,53,51,57,62,52,53,58,52,56,58,52,48,61,50,57,50,51,54,54,60,53,54,61,52,53,58,50,51,57,47,51,50,64,64,47,47,58,58,51,51,56,59,53,53,57,58,57,60,51,49,50,54,52,52,54,59,48,62,53,60,65,53,46,58,54,56,61,54,53,53,62,60
44,57,54,63,62,54,60,54,58,57,51,56,49,47,50,56,54,57,57,58,53,53,52,57,45,53,49,47,57,59,51,58,54,48,51,57,57,59,53,59,63,58,58,53,57,54,53,59,56,51,60,65,53,53,53,58,57,57,53,57,53,61,53,53,53,60,54,54,51,57,57,52,56,54,56,60,48,51,54,56,60,62,58,56,51,48,60,51,59,54,58,54,59,50,64,54,57,60,51,58,52,52,52,42,57,66,49,53,53,53,48,49,50,59,63,54,59,62,57,51,60,52,54,61,56,56,54,51,48,62,59,50,53,56,58,62,62,46,59,51,56,57,53,56,45,52,53,52,54,58
56,49,52,50,57,50,56,52,57,53,54,53,60,54,57,57,53,50,60,53,59,56,49,59,51,60,56,66,54,56,52,57,54,51,60,59,53,53,57,61,57,63,56,61,54,57,54,62,53,48,56,58,57,51,50,63,44,57,46,44,51,58,58,54,54,57,56,54,62,49,52,60,49,61,56,48,54,62,54,54,57,56,60,57,65,59,53,48,49,47,54,53,53,57,47,51,47,56,61,62,52,50,65,52,64,57,50,52,58,56,59,54,50,60,53,58,58,52,50,60,46,54,56,63,58,50,54,53,70,60,51,58,59,60,64,54,63,52,50,46,54,57,48,60,45,53,61,58,47,58
47,49,56,61,54,54,51,57,46,56,63,50,49,57,58,51,60,51,63,50,58,58,64,56,47,60,58,57,57,65,49,62,51,56,57,59,53,52,57,52,60,56,61,48,46,53,51,57,61,61,57,54,50,56,57,64,52,39,60,54,58,53,59,56,52,52,58,52,47,54,54,62,53,67,51,54,54,56,59,59,57,54,61,62,59,60,54,57,48,52,53,51,56,58,65,52,60,59,56,56,56,58,56,57,57,51,56,53,58,56,59,50,52,63,56,50,52,54,51,53,61,51,57,49,57,52,52,60,57,58,56,59,63,50,56,60,58,54,54,58,56,59,59,62,52,48,59,54,63,56
40,51,62,53,53,56,48,47,51,56,56,49,52,54,58,64,62,52,56,53,57,52,60,54,60,54,59,52,61,45,56,49,48,60,58,59,50,43,62,54,54,56,61,54,52,56,58,60,53,49,56,53,58,49,60,54,62,58,59,59,53,50,49,46,56,56,54,51,50,51,48,54,64,56,54,51,51,54,57,52,62,60,51,48,62,62,72,58,54,54,56,57,50,49,53,59,54,53,56,51,60,61,51,53,59,54,58,53,54,66,47,52,59,58,46,58,49,62,59,52,61,52,60,52,47,59,51,57,53,54,56,56,53,56,60,56,51,50,56,57,54,56,56,66,53,51,59,57,57,48
63,58,54,49,42,52,65,56,57,52,57,56,52,56,53,58,57,52,49,54,52,51,58,52,47,66,56,50,57,48,57,56,52,53,56,54,51,56,63,52,53,52,56,49,65,43,51,57,51,59,52,53,53,53,49,51,50,60,46,62,62,54,60,56,61,48,58,59,60,52,58,48,58,61,58,60,56,65,51,62,57,61,59,57,56,64,50,57,64,54,56,63,56,52,52,51,53,60,65,50,59,59,54,64,67,58,64,61,50,54,59,57,56,56,62,49,59,59,57,51,58,54,58,59,52,54,54,59,52,59,52,52,50,53,50,57,54,62,50,52,61,56,48,49,48,50,57,53,53,65
58,51,49,50,52,54,54,61,61,45,49,53,57,57,62,57,59,53,54,60,59,52,60,63,64,63,50,54,56,59,50,62,53,60,64,54,54,56,50,53,58,62,52,50,53,53,62,59,56,56,61,58,56,51,53,62,57,63,54,61,51,57,57,59,57,46,51,61,50,51,57,52,61,57,57,46,64,54,49,52,49,54,60,60,48,49,59,46,61,51,54,56,56,60,51,52,52,46,60,46,52,51,61,56,56,50,57,57,59,47,51,56,59,47,61,51,49,62,57,60,54,45,57,51,56,51,53,48,53,61,56,56,56,50,49,52,60,48,59,62,48,54,49,56,54,53,57,56,58,50
59,60,53,56,57,50,56,64,59,57,58,51,58,48,56,60,66,59,58,56,58,49,47,52,48,54,60,56,53,59,57,66,57,58,54,54,67,63,56,53,54,51,51,50,53,48,58,53,49,51,46,53,59,60,50,61,58,59,57,59,53,52,63,53,43,56,57,59,58,52,52,51,51,54,58,57,59,60,58,53,54,57,51,56,51,58,53,60,54,52,50,56,53,57,56,58,44,57,49,56,54,54,64,52,57,58,56,56,53,56,51,56,52,45,56,54,52,52,52,54,51,51,52,50,54,52,56,48,52,64,57,54,64,69,54,64,64,54,56,50,53,59,58,51,53,58,59,52,57,54
54,49,53,57,66,56,54,62,53,49,60,49,51,56,58,48,51,44,65,51,61,47,59,61,57,56,60,62,54,58,57,57,49,60,52,53,52,57,54,51,54,59,50,58,49,45,59,60,54,60,53,57,60,52,56,54,59,50,53,58,59,51,57,56,52,51,61,54,58,56,51,54,50,51,48,47,51,57,56,60,54,51,51,51,61,61,58,57,54,53,54,58,59,53,58,56,51,50,53,56,49,53,56,43,60,58,52,48,52,54,54,54,57,53,60,60,52,51,56,61,51,53,50,46,53,61,60,61,52,54,60,43,54,57,61,53,44,62,54,54,60,64,53,61,56,58,54,58,51,56
53,51,49,60,51,64,61,60,58,62,54,61,57,57,59,52,50,56,53,49,63,59,61,62,57,64,54,50,53,50,63,53,54,50,57,45,59,52,51,58,48,50,51,52,54,56,49,56,47,49,60,53,50,58,54,54,58,54,51,52,48,54,53,54,54,54,52,54,57,61,49,51,57,51,51,56,57,59,63,54,52,48,62,58,61,53,52,60,53,62,51,49,47,51,48,59,59,58,59,52,50,54,57,51,54,65,53,60,58,51,58,51,48,47,52,54,57,46,61,61,56,61,61,51,60,53,65,52,43,60,67,53,52,48,59,50,62,50,59,53,53,56,56,68,59,66,62,47,53,46
48,56,52,52,59,50,57,59,51,61,54,41,57,49,52,58,48,62,59,52,52,57,51,50,52,53,56,54,56,54,47,56,49,52,60,53,53,60,57,54,59,51,50,58,59,47,52,52,60,49,58,56,59,65,57,59,59,51,50,52,54,56,50,59,57,46,57,57,60,61,61,47,61,53,58,56,64,60,54,51,60,62,48,61,54,57,56,58,61,54,56,56,54,61,56,58,53,52,51,50,54,58,60,58,59,50,60,52,51,52,54,50,63,63,52,58,59,46,59,61,54,57,57,59,63,56,52,50,54,53,56,49,62,41,56,40,45,48,60,53,44,56,67,54,56,50,50,58,52,57
62,56,60,58,53,48,49,56,50,56,54,53,57,61,58,53,57,60,49,51,53,51,49,58,53,49,60,57,57,49,47,60,56,50,48,51,54,50,53,47,49,59,51,46,51,60,60,48,57,52,54,52,54,51,53,46,59,66,61,61,61,56,49,54,57,51,56,57,56,52,50,47,62,57,53,54,53,46,56,57,54,63,51,54,51,47,62,53,56,51,53,56,60,53,58,60,57,53,52,63,48,54,68,56,49,47,46,57,54,59,53,50,51,54,59,47,57,54,58,51,54,56,57,52,53,52,52,59,59,54,62,53,60,56,54,50,56,53,57,49,60,60,53,61,57,65,48,63,53,57
54,58,45,57,53,54,51,50,53,58,52,57,49,64,57,58,51,47,47,47,49,53,56,56,50,57,54,52,52,54,54,57,47,53,53,53,59,61,59,52,56,56,58,48,45,47,54,52,56,57,58,57,61,48,59,56,59,63,53,63,50,50,59,54,57,42,56,58,60,52,52,61,59,56,52,54,53,56,60,52,50,52,47,53,54,60,58,59,54,59,51,63,54,53,57,50,66,60,54,57,61,56,53,52,52,58,59,60,56,45,56,58,63,61,50,62,53,54,47,54,60,48,63,61,54,57,53,52,56,47,59,57,45,51,57,59,49,57,58,59,58,56,58,62,48,51,60,62,57,51
54,49,62,53,63,59,51,53,57,56,59,50,57,59,57,57,60,56,52,53,58,52,52,54,64,56,53,53,57,59,52,46,54,49,57,58,56,57,53,54,54,51,43,63,58,59,52,57,56,50,59,60,51,52,56,48,50,58,51,53,58,50,46,62,57,54,49,53,57,54,67,54,50,51,58,61,60,59,51,49,57,54,60,56,50,54,53,65,61,58,60,61,64,59,50,54,60,54,59,62,50,58,59,62,53,54,52,49,50,48,61,62,63,50,52,54,48,53,61,54,56,45,54,45,58,51,45,56,58,61,57,58,51,51,56,57,57,58,58,51,56,63,58,60,54,54,52,47,59,50
48,63,57,54,62,52,60,58,53,58,60,62,62,61,54,56,52,60,59,66,63,52,56,46,54,62,61,51,51,54,54,56,58,54,58,54,53,58,54,56,58,53,57,57,54,52,58,49,49,52,52,58,60,52,51,61,54,54,49,54,60,52,57,51,52,52,56,63,49,53,52,53,59,60,58,60,60,52,44,58,46,62,52,59,54,57,64,57,53,50,56,51,54,59,56,59,57,48,57,53,52,51,57,52,49,58,61,50,51,61,49,54,49,49,52,64,51,58,58,50,46,50,57,54,51,59,54,53,51,51,52,51,46,62,52,60,53,53,60,52,59,58,54,59,60,57,57,58,60,53
56,60,51,58,53,58,52,58,60,46,52,59,54,52,50,53,50,57,56,56,52,62,54,53,58,61,54,65,53,51,57,49,58,56,49,60,56,52,59,49,61,52,48,67,58,59,61,50,62,53,57,58,47,53,52,54,53,58,57,61,52,56,54,66,51,49,59,57,54,49,51,47,58,58,58,57,52,54,54,60,54,61,43,47,61,46,54,52,52,50,60,47,56,54,56,53,60,51,59,50,52,48,56,46,52,61,61,50,53,64,59,52,53,63,63,58,57,47,54,53,65,63,51,60,48,54,58,53,62,54,44,47,56,44,56,48,53,59,59,56,58,53,56,50,59,57,43,59,48,58
56,57,58,52,60,62,56,52,58,51,53,56,53,64,61,56,62,52,57,53,49,59,51,57,57,50,53,47,63,61,48,56,58,54,54,50,59,52,52,59,57,57,50,68,46,57,62,41,51,62,59,54,53,47,49,59,59,48,61,59,48,59,45,62,64,56,53,65,54,53,64,58,56,54,56,57,60,48,58,57,54,52,53,60,60,50,57,54,50,56,53,57,56,53,52,56,60,60,56,47,63,57,57,62,54,57,49,66,60,59,53,57,52,46,52,52,57,53,57,58,61,53,58,53,51,61,54,53,52,56,54,51,60,57,51,56,53,60,49,53,51,59,50,60,62,52,52,59,49,58
61,57,48,60,58,48,57,57,52,56,59,57,61,63,49,52,62,57,53,60,58,57,54,56,60,61,60,60,57,54,58,60,54,58,60,61,46,56,57,57,57,52,59,43,54,57,61,60,50,49,58,61,56,54,58,58,60,54,63,61,65,57,48,62,59,49,56,61,65,56,53,56,53,46,58,63,54,65,58,66,49,54,51,57,67,53,53,54,56,56,54,59,51,51,49,50,54,59,54,53,56,52,51,54,52,59,58,42,61,61,66,51,50,46,56,65,58,54,49,48,51,49,56,54,50,54,49,57,60,52,53,51,54,53,58,54,54,48,51,44,60,56,48,65,58,65,59,51,54,53
57,56,60,49,51,59,54,56,54,58,45,50,49,53,56,57,52,62,46,64,53,54,53,60,59,61,58,49,52,58,54,56,62,59,57,61,58,56,58,60,57,60,48,44,57,51,57,58,61,50,53,58,53,54,53,59,53,56,62,47,58,57,52,51,58,53,58,57,52,56,54,56,61,60,53,52,58,51,54,60,50,61,60,48,49,59,53,53,54,57,47,57,58,56,57,57,53,60,63,46,52,59,57,61,63,50,50,63,59,51,58,52,54,57,50,58,59,56,53,49,53,51,47,45,56,62,57,51,53,47,56,57,57,56,53,54,54,57,49,51,53,54,50,48,58,57,58,51,58,62
57,58,63,58,59,51,52,59,58,53,46,59,63,57,54,56,59,53,51,53,52,62,53,45,59,54,49,60,49,50,50,61,66,54,54,52,53,54,48,56,58,58,53,50,53,57,51,63,54,57,57,63,56,66,53,53,61,56,57,56,60,46,50,60,53,58,60,57,58,54,50,51,56,59,52,61,52,56,62,46,52,56,53,56,53,52,62,64,54,52,50,56,49,60,56,47,47,57,58,56,54,60,50,52,58,60,62,49,52,51,56,54,61,53,63,44,52,58,50,53,60,59,58,58,50,59,53,57,54,56,50,53,45,57,57,57,57,52,64,46,57,54,58,54,58,61,57,56,52,58
48,56,49,50,58,53,46,50,58,60,58,52,53,56,51,45,49,53,51,63,54,48,47,64,49,57,53,58,57,52,56,50,52,50,52,58,57,47,52,59,61,57,59,53,59,59,56,57,53,48,51,57,52,50,48,58,58,50,57,49,44,57,54,53,49,54,54,60,57,63,56,52,60,60,63,54,50,53,53,53,58,50,60,53,53,53,53,48,54,54,59,50,46,56,56,54,54,51,47,51,56,57,56,52,53,53,59,48,51,63,59,52,56,47,52,54,52,52,62,54,59,54,60,56,54,60,57,61,56,52,57,50,54,54,53,60,58,60,48,48,53,63,47,46,45,48,59,54,62,52
50,43,59,58,53,51,59,50,53,47,54,64,53,56,49,59,53,61,60,54,58,59,50,53,57,58,53,58,56,62,58,54,58,51,53,52,57,53,48,59,58,63,60,52,58,53,57,53,45,59,53,51,56,54,59,57,61,53,52,62,53,63,52,54,50,53,60,54,57,64,60,53,50,60,54,52,58,54,52,46,50,59,48,54,51,54,48,64,56,69,57,61,50,57,59,56,51,50,58,53,49,52,60,63,49,51,56,52,62,59,58,48,54,49,57,49,57,62,52,49,58,52,59,54,54,54,53,53,58,56,59,58,59,62,57,58,56,51,60,54,61,48,52,58,66,52,58,61,57,51
52,58,51,53,49,61,63,58,56,53,56,50,47,48,49,53,56,61,54,48,57,53,52,50,56,59,56,51,50,52,60,49,56,52,59,52,49,51,54,58,56,53,60,58,53,59,58,54,59,60,49,56,53,56,52,47,60,50,61,63,50,54,64,51,50,58,49,52,48,58,61,49,53,52,56,63,56,56,56,47,43,46,57,57,48,60,54,52,61,50,60,60,54,52,51,45,58,50,62,56,57,60,54,50,52,67,60,50,56,57,44,52,59,52,61,48,59,60,53,60,53,54,56,54,52,52,51,47,57,53,51,53,56,52,62,56,56,54,57,56,58,51,50,52,60,56,53,51,59,62
62,56,62,54,54,56,57,59,56,58,57,57,56,61,57,57,52,52,52,54,62,60,56,50,57,60,59,54,49,54,64,59,51,57,56,63,58,54,51,57,52,48,58,57,65,53,48,57,57,50,57,54,53,53,56,61,64,57,52,60,57,58,56,50,60,60,50,52,54,54,56,59,57,57,53,52,54,57,59,53,56,57,68,54,62,48,61,54,49,60,61,53,54,51,57,53,58,48,61,57,51,59,53,54,63,52,60,50,52,46,59,52,51,54,52,56,51,56,65,38,54,52,51,66,57,51,58,54,44,52,53,56,56,61,56,45,53,60,58,59,56,53,57,59,59,54,57,49,54,53
57,51,48,56,49,58,51,56,52,54,56,60,53,57,57,59,47,62,52,61,53,56,50,58,57,51,49,67,50,59,56,59,54,51,52,50,57,59,57,47,50,61,56,51,54,57,47,59,59,56,54,59,60,48,56,56,58,51,64,44,60,59,61,49,53,53,49,52,53,61,54,54,56,47,51,50,59,51,63,51,59,61,58,53,52,52,54,53,58,65,60,56,51,51,62,49,50,61,54,52,54,65,53,56,60,64,60,59,50,57,50,57,61,50,61,49,51,66,46,56,52,60,65,53,45,49,56,61,53,58,57,58,52,46,60,59,56,57,57,52,59,50,51,57,54,53,48,52,63,62
52,52,54,48,63,51,58,60,47,50,56,58,48,58,54,58,52,52,56,56,60,62,53,52,49,54,58,60,53,53,48,49,65,51,63,57,59,45,60,54,54,53,56,57,54,54,62,46,56,48,60,61,45,53,56,45,62,60,62,57,49,57,59,58,52,66,53,61,52,64,56,58,56,53,60,58,56,48,58,45,57,53,53,56,57,60,52,56,56,57,48,46,57,56,50,50,50,56,65,57,60,59,50,53,56,46,57,51,63,52,53,49,52,51,49,62,60,56,59,51,63,51,51,50,54,60,56,59,62,56,63,54,59,59,56,51,48,54,54,59,58,53,52,54,47,51,56,47,46,53
62,58,52,49,64,58,63,56,57,60,51,63,59,54,57,53,57,68,56,58,57,58,53,58,54,50,48,47,58,49,47,54,52,49,53,61,54,66,51,63,56,52,54,57,53,57,46,50,60,54,56,50,63,57,54,52,63,48,52,54,57,57,52,63,60,53,52,56,53,44,59,57,57,51,61,51,53,60,57,60,64,59,62,59,49,59,54,58,51,58,54,50,53,60,66,51,52,54,62,50,52,60,52,56,59,54,59,61,50,59,59,57,57,53,62,59,51,52,58,56,51,52,40,60,50,57,54,59,63,53,58,56,52,50,54,52,63,62,62,57,45,60,52,58,56,52,56,50,58,50
60,59,45,61,68,60,56,54,63,53,57,53,54,54,54,59,53,44,57,52,54,49,56,58,50,50,51,61,62,56,66,53,45,54,53,59,54,56,54,52,57,48,48,53,49,54,54,61,59,60,57,57,52,59,53,57,47,60,59,56,58,54,59,49,51,58,57,61,53,58,53,54,49,58,59,56,42,54,45,54,54,54,51,62,63,50,58,62,62,56,56,61,52,49,52,61,51,56,57,56,49,51,58,58,58,63,69,51,58,54,52,56,56,45,46,53,50,45,48,54,57,50,56,54,44,56,53,54,59,60,53,52,54,59,56,62,61,62,53,52,59,54,56,54,49,51,52,47,59,54
53,46,50,59,66,53,61,54,51,53,58,59,61,54,58,61,49,52,57,59,56,52,57,62,54,59,54,58,49,60,52,63,59,46,58,54,47,50,57,59,49,47,51,44,62,56,48,54,63,58,60,57,57,49,57,54,60,58,62,58,52,50,57,50,57,59,48,56,65,45,51,52,53,57,64,59,51,50,54,58,51,65,54,58,51,56,45,61,51,51,50,60,50,56,52,52,59,49,52,61,58,56,60,59,56,60,59,58,52,58,46,58,52,54,58,54,58,51,65,57,58,57,54,59,50,48,50,53,46,45,51,61,65,53,50,59,59,60,58,57,65,48,60,54,53,51,66,60,57,57
62,51,61,48,60,53,51,49,52,58,53,53,46,60,64,57,57,72,60,59,51,52,57,57,51,54,53,50,49,57,58,59,63,53,52,62,50,56,51,52,52,50,51,52,54,48,59,58,60,59,56,48,52,49,59,53,51,58,46,56,50,53,58,56,59,61,64,60,59,56,47,58,56,47,62,57,59,49,59,60,47,49,49,50,49,52,46,54,52,54,56,50,51,51,54,57,54,54,58,49,46,60,47,62,54,66,54,59,54,61,57,54,56,53,58,51,53,60,57,48,60,54,51,59,60,53,60,62,58,57,59,54,58,56,49,56,68,52,56,50,62,58,49,61,48,59,56,54,59,52
61,51,56,50,50,49,60,49,53,62,53,52,59,51,62,52,58,51,54,57,61,50,48,50,54,56,56,61,51,61,57,54,58,61,53,60,65,53,52,53,51,56,60,59,63,49,51,49,51,58,58,58,59,61,57,58,63,60,59,54,63,50,52,62,52,59,49,57,50,54,50,52,50,50,57,58,56,58,52,67,45,51,62,56,61,60,62,57,58,59,57,61,56,57,56,57,56,61,58,54,56,53,57,50,50,57,60,48,49,53,57,58,56,59,56,59,51,50,51,58,53,51,54,65,53,53,54,57,54,58,64,52,44,45,49,51,46,53,63,58,57,52,54,53,56,49,49,59,50,59
53,49,59,46,60,53,61,57,56,58,53,49,50,50,56,45,56,56,61,63,57,51,60,59,57,52,51,52,47,51,54,58,49,60,52,54,52,60,64,53,57,53,57,59,47,62,54,57,56,51,52,52,60,60,54,56,53,46,56,58,63,62,59,52,51,61,65,56,46,61,56,52,54,62,56,54,56,53,46,51,47,52,51,54,52,54,56,58,61,57,53,66,57,47,61,48,47,52,56,54,58,51,58,58,50,45,53,64,50,49,47,46,66,51,45,57,56,49,53,58,62,59,52,49,47,56,56,46,61,54,52,43,51,43,50,52,56,58,54,65,52,50,56,59,59,57,51,59,58,62
57,60,40,53,47,47,52,51,58,58,54,58,56,57,61,56,59,46,60,58,56,60,52,56,54,50,63,53,54,46,54,62,56,47,58,54,59,47,52,54,52,50,52,57,53,48,49,62,63,56,56,58,58,61,45,50,58,54,53,54,60,57,52,53,58,54,60,46,54,48,53,51,49,58,56,51,59,51,65,54,50,52,59,52,54,61,52,64,54,53,61,58,45,58,53,51,58,57,60,58,49,49,52,61,53,53,43,47,65,49,52,52,63,56,54,45,50,61,51,58,54,60,52,53,52,52,56,56,48,59,52,45,54,54,57,46,58,49,60,50,59,56,56,56,53,51,53,59,47,53
57,57,58,60,50,54,54,51,63,52,52,57,48,47,60,61,45,53,49,68,61,50,60,51,46,61,54,44,56,52,56,65,57,58,58,62,50,48,50,49,54,60,58,53,56,49,60,53,48,52,51,53,58,53,48,62,56,51,47,60,56,71,56,60,61,57,52,49,48,47,57,57,56,54,54,53,58,53,62,53,48,63,53,51,48,54,52,58,53,57,48,49,56,50,52,56,53,56,58,54,62,56,59,56,51,60,50,54,52,60,53,61,64,54,51,51,54,61,57,58,51,57,56,65,53,54,54,50,50,54,56,50,64,48,48,53,59,59,60,54,48,56,56,57,53,57,57,49,57,61
54,48,50,58,59,64,58,67,41,53,57,63,54,48,50,53,51,57,59,50,54,60,50,50,48,58,53,48,61,58,49,61,49,48,51,58,51,46,56,56,52,57,56,66,50,54,60,52,54,61,52,49,53,57,64,64,56,57,57,66,58,50,56,53,63,52,46,53,56,54,46,59,50,58,51,59,57,56,47,64,57,42,59,57,45,58,60,50,59,65,64,58,59,50,53,53,54,56,58,57,58,53,57,51,59,52,57,56,57,51,51,63,57,54,53,52,53,46,58,54,53,61,56,62,56,52,58,54,56,57,52,56,54,49,43,59,58,48,61,57,50,61,57,41,71,56,63,54,54,51
